mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.058851596971227646,1.0080944651572925,1964.656188311863,4.6167848110198975
6,Metro,0.09499941351839597,1.0207647271146727,1082.6696610421886,4.626813650131226
7,Metro,0.05302045231308017,1.0206008668372524,620.7560506060162,4.815410137176514
8,Metro,0.1619316694103655,1.1044780160324286,125.23334358735622,4.8888914585113525
9,Metro,0.03730975681523989,1.1798339128746353,79.06154392135365,4.451608657836914
10,Metro,1.9254045362551024,1.457205697631836,38.48602706604416,4.709731578826904
11,Metro,3.655882496543943,1.6078369513214723,33.21292845419996,4.732726812362671
12,Metro,3.640134126758744,1.6784089794239945,31.587486453250413,4.730868816375732
13,Metro,3.823846195733001,1.6784089794239945,31.587486453250413,4.803534984588623
14,Metro,4.249214570346835,1.6784089794239945,31.587486453250413,4.645541191101074
15,Metro,4.492141538611172,1.6784089794239945,31.587486453250413,4.57099461555481
16,Metro,4.736578256380048,1.6784089794239945,31.587486453250413,4.56041145324707
17,Metro,5.096402186988852,1.6784089794239945,31.587486453250413,4.6462242603302
18,Metro,5.399614501698169,1.6784089794239945,31.587486453250413,4.774681329727173
19,Metro,5.757749752235089,1.6784089794239945,31.587486453250413,4.59632134437561
20,Metro,6.048767732696358,1.6784089794239945,31.587486453250413,4.5771074295043945
