mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.08652314004754016,1.0052219606380866,1997.6373390347135,4.576421022415161
6,Metro,0.10572693429289345,1.0150372870348794,1234.911293886224,4.620443820953369
7,Metro,0.12594902069293887,1.033332137515563,608.9389124751814,4.639376878738403
8,Metro,0.05380552624386296,1.0676332802157131,189.86829847267416,4.8647825717926025
9,Metro,0.3537465523002572,1.2168805681163724,66.21595409411427,4.570558309555054
10,Metro,0.8127178491369211,1.3613551968282886,44.43612707084385,4.584625720977783
11,Metro,1.1707908173052033,1.4743534038831256,37.8227312428839,4.726284742355347
12,Metro,3.562486890833911,1.6522928227164255,32.09827296971329,4.438307762145996
13,Metro,3.7356079924649834,1.6544913994249013,32.04062581145492,4.862638711929321
14,Metro,4.246770591722296,1.6804076428833925,31.671644180079426,4.638255834579468
15,Metro,4.489818762349211,1.6804076428833925,31.671644180079426,4.681290626525879
16,Metro,4.734252131563231,1.6804076428833925,31.671644180079426,4.67310357093811
17,Metro,5.094100932237849,1.6804076428833925,31.671644180079426,4.477054834365845
18,Metro,5.397333510008361,1.6804076428833925,31.671644180079426,4.7507569789886475
19,Metro,5.755358783974465,1.6804076428833925,31.671644180079426,4.721654415130615
20,Metro,6.046307454670472,1.6804076428833925,31.671644180079426,4.61972713470459
