mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.06119214241316005,1.0329669268211126,553.6848685154425,6.045121908187866
6,HMC,0.18869827366401287,1.16278559237673,83.82134333320624,6.272401571273804
7,HMC,1.3342004221478603,1.26520980785761,55.93778948140665,6.268735885620117
8,HMC,0.5732525929581953,1.5520947275382189,35.31149294804467,6.215067148208618
9,HMC,1.6433463972633575,1.5303113864221694,35.51849115868065,5.926336288452148
10,HMC,1.0657662115208084,1.632485047502238,32.56855256048189,5.954632043838501
11,HMC,1.0773674203522576,1.6408506217936782,32.33792430867784,5.91587233543396
12,HMC,1.151038116562777,1.6412588385569085,32.34474269719797,6.063135862350464
13,HMC,2.604478680954566,1.5499570276917531,35.03241974055803,5.9042887687683105
14,HMC,2.7901341847009204,1.549064178418506,34.96083798471298,6.160465240478516
15,HMC,2.9876014750601065,1.5480992639132474,35.08858862673958,6.225594520568848
16,HMC,3.0763020162239743,1.5483786506952166,34.977900177268616,6.132789611816406
17,HMC,3.401460971576865,1.5493765247300315,35.0591836566465,5.8833253383636475
18,HMC,3.5746644808812205,1.5492611707680626,34.97327463994123,5.825414419174194
19,HMC,3.748442363392067,1.5484302483479138,35.05202721571225,5.9752349853515625
20,HMC,3.995309194888358,1.5490865113083523,35.023320789848775,5.996169090270996
