mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.16947064199282347,1.0376333407910778,614.7111353370946,6.001702785491943
6,HMC,0.144821167549112,1.0794785956621737,165.0947696197679,6.019326210021973
7,HMC,0.22254590699699212,1.194109426094666,74.54237633393399,6.016655921936035
8,HMC,0.1554614211371552,1.2642519771896426,54.89468214146199,5.898744106292725
9,HMC,1.8159699397968487,1.6217680084975596,32.90247913186416,6.025298357009888
10,HMC,3.5366064927798795,1.6658583385626922,31.836023222012813,6.26213264465332
11,HMC,3.2600173828082837,1.674854400380392,31.6786837566747,5.904473066329956
12,HMC,3.6205948642440107,1.6731757142527854,31.64317900726121,5.921217918395996
13,HMC,3.1502922380046097,1.6647051382941158,31.850968954911455,5.734898328781128
14,HMC,4.2267034635997005,1.6733511602433095,31.648580988850366,6.091203212738037
15,HMC,4.4743720071942015,1.6736564979794848,31.703095522951514,6.18821382522583
16,HMC,4.720024378257509,1.6737628539804752,31.633763041508928,5.9418511390686035
17,HMC,5.070738093901634,1.673508070286636,31.616493183120713,5.862603664398193
18,HMC,5.373941039286157,1.6735607557251295,31.758438953283186,5.806144952774048
19,HMC,5.730876004311296,1.6734518335634232,31.624552690490773,6.0039963722229
20,HMC,6.021878856273733,1.6734518289682625,31.62455250733463,6.204087495803833
