mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.07250704375786746,1.0096129746275293,2061.0559406592874,4.634678363800049
6,Metro,0.11981296498222782,1.0222329750740597,757.8925055299311,4.672681570053101
7,Metro,0.05877212316473353,1.037802818216758,438.6844954114475,4.6802661418914795
8,Metro,0.3648983559347979,1.0510499497916355,386.56445239995963,4.834721326828003
9,Metro,0.35192153081318966,1.1827863050601763,73.76988359183649,4.6154279708862305
10,Metro,0.9429605681570351,1.4201827700608207,40.615683040968506,4.603840351104736
11,Metro,2.7071796203105083,1.6688826163928079,31.758125013551126,4.534225225448608
12,Metro,3.004242419558784,1.6721349839118884,31.638614617951518,4.819379568099976
13,Metro,3.139221620773803,1.671933887351817,31.699984663630808,4.776695013046265
14,Metro,3.5131624057269923,1.6721838779327274,31.656861218491027,4.613343954086304
15,Metro,3.7060298848843707,1.6721803833492934,31.66786749631045,4.583718299865723
16,Metro,4.6991395152450375,1.680406193038371,31.48229149971158,4.611605167388916
17,Metro,5.0589726890737525,1.680406193038371,31.48229149971158,4.801509857177734
18,Metro,5.362221131900021,1.680406193038371,31.48229149971158,4.910303831100464
19,Metro,5.7202394741286,1.680406193038371,31.48229149971158,4.561718225479126
20,Metro,6.0112116680810015,1.680406193038371,31.48229149971158,4.726653099060059
