mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.22480049540977903,1.0540235239961528,301.60790434556947,5.893176317214966
6,HMC,0.05927146008617219,1.133649398424469,101.34594814253319,5.917226791381836
7,HMC,0.09475766670902325,1.3630073871300619,44.35680703856236,5.860280990600586
8,HMC,0.7475660922385001,1.5974200341163032,33.4371471965081,5.8470070362091064
9,HMC,0.6531847823243841,1.6444321098587549,32.41858832922503,5.87828516960144
10,HMC,0.06475970396891295,1.6736855736015719,31.641792095177923,5.9368932247161865
11,HMC,0.5898031089643636,1.6667051135707336,31.83103478961845,6.0753254890441895
12,HMC,0.6461359708780035,1.6690398522792702,31.7819619363576,6.034851312637329
13,HMC,0.6405704426397419,1.6653976153328922,31.846885020569832,5.833770036697388
14,HMC,0.7219232146847021,1.6663445633574534,31.887434333017467,5.891831398010254
15,HMC,0.7528524806045281,1.6675639712388828,31.829656215640174,5.841899394989014
16,HMC,0.9199470780359038,1.6668276044173767,31.822064190194276,5.870030403137207
17,HMC,0.8314013361827748,1.6670072043481754,31.76152763268054,5.884637355804443
18,HMC,0.9132456815271155,1.6682585720345426,31.75242509207648,6.16313099861145
19,HMC,1.9351496790254383,1.6420017090825803,32.37596676969556,6.022181034088135
20,HMC,1.9954803931495033,1.6422849963528392,32.33250686893493,5.8195481300354
