mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.019987861494021875,1.015137828335342,1182.939910880794,5.889214277267456
6,HMC,0.06653092223101038,1.0315575964685029,533.1476839457789,5.89840841293335
7,HMC,0.2619549213416257,1.1591107589365113,82.98403707983852,5.901170015335083
8,HMC,0.27693803551994356,1.1347926749075425,95.13727028416136,5.973852634429932
9,HMC,0.4479184607761056,1.137729918918349,92.22944034446499,5.845082521438599
10,HMC,0.5211038920380915,1.3292207324230878,47.54279057386047,5.717330694198608
11,HMC,0.5528004067546445,1.140525166296947,92.53898351256937,5.780070781707764
12,HMC,0.02046149796963257,1.2396061505502485,59.13946964502841,5.855741500854492
13,HMC,0.5997964780243988,1.3293456400895793,47.27199357099434,6.110445261001587
14,HMC,0.7011155344619777,1.3293670551777035,47.32476574107919,5.820825099945068
15,HMC,0.7401712348292362,1.3305699526398698,47.45678224971496,5.724228858947754
16,HMC,0.050903742082171785,1.2401513326169171,59.89173864705091,5.854644775390625
17,HMC,0.8294640350698035,1.140298707647815,93.41507112025927,5.810448169708252
18,HMC,0.8889821376026251,1.1398132278980924,92.61236788540717,6.072784423828125
19,HMC,0.9619245749167293,1.1405863023160072,92.0185753754135,5.835500717163086
20,HMC,1.9850797655064512,1.002662094232884,8308.115560796386,5.863178014755249
