mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.08901506826516373,1.00517258308074,2217.1144026006846,4.57325291633606
6,Metro,0.027443464027404153,1.0121944013334687,1365.651471346855,4.487714767456055
7,Metro,0.04147373362809723,1.0305901403924684,684.0821017977652,4.810741186141968
8,Metro,0.19757690210629103,1.0718783447557594,183.062129551282,4.631707668304443
9,Metro,0.21184086512629455,1.1021847853174753,145.5371137138024,4.486162424087524
10,Metro,1.000199623707443,1.2481056367994334,60.215406821993696,4.586117267608643
11,Metro,2.7692744186429636,1.4860005787842356,37.34356443839799,4.631838798522949
12,Metro,4.8215686108602505,1.6769213033891672,31.65650376087978,4.900359630584717
13,Metro,5.8237025643388955,1.668487782829516,31.81346657973336,4.517043113708496
14,Metro,6.325318013933827,1.667903585097853,31.888680159606928,4.59523606300354
15,Metro,6.769141078480533,1.6678938899649247,31.845523654679823,4.612231969833374
16,Metro,7.165243953999368,1.6677458856831788,31.877025918664536,4.596279859542847
17,Metro,7.685568743374129,1.667572042069858,31.956940603912752,4.706648588180542
18,Metro,8.116700421927428,1.6669103010580284,31.854918393063617,4.571934223175049
19,Metro,8.58493097339832,1.6681955077751458,31.85715361615341,4.640536546707153
20,Metro,9.030646011036225,1.6679447686579725,31.911806318921464,4.573820114135742
