mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.03266751994011962,1.0133594199984686,1844.9502494536293,4.53959321975708
6,Metro,0.13966778759195486,1.0293520548798993,683.4060709814006,4.7280449867248535
7,Metro,0.08353171875876012,1.0610756557426497,311.5832787602911,4.787707805633545
8,Metro,0.4939263360989045,1.1539436143698776,88.91053566128342,4.618247747421265
9,Metro,0.12774917604055655,1.3253824746876661,48.89222527047739,4.470110654830933
10,Metro,0.3784383016258924,1.500063599627665,37.416842762758215,4.619271993637085
11,Metro,0.9963454378265324,1.6002330839836343,33.56284647325155,4.586108446121216
12,Metro,0.3335491755663206,1.6670921683323694,31.81257792374701,4.498602628707886
13,Metro,1.3117920898044952,1.6472975625956487,32.32467584057771,4.584869861602783
14,Metro,1.431371456901437,1.6469781086702069,32.348567130427035,4.778168201446533
15,Metro,1.523531104359872,1.646121178510977,32.41153664524841,4.471382141113281
16,Metro,1.729583695615147,1.6479859141819013,32.259323021266376,4.582515001296997
17,Metro,1.70858614931335,1.648254310148035,32.45243108740739,4.692179441452026
18,Metro,1.839456349772312,1.648455700044171,32.25625171202492,4.5336010456085205
19,Metro,1.959024110345387,1.6477999424335121,32.28504096601175,4.615391969680786
20,Metro,2.015582386330408,1.6486770774597026,32.286980189911766,4.620769262313843
