mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.08582083872570229,1.0213832930618338,1039.913082811429,6.040003061294556
6,HMC,0.08414130949412471,1.1250150506869723,102.8174018026239,5.8749470710754395
7,HMC,0.6109235714018413,1.3278020161005009,47.72796042289254,6.05470085144043
8,HMC,1.0217530498887577,1.5144543865489866,36.18058530694751,5.934886455535889
9,HMC,2.1946256462175895,1.6158217765354428,33.21042858206487,6.078597784042358
10,HMC,2.2711336759000766,1.6394747729860344,32.37282604914055,5.930679559707642
11,HMC,3.2720112955222818,1.675045366374356,31.74800243902317,5.937681436538696
12,HMC,3.6232521078377893,1.6746126923619797,31.65610822789634,5.887634038925171
13,HMC,3.809713073204594,1.6753764152545796,31.62182710648233,5.883033514022827
14,HMC,4.242056858247597,1.6750537848121174,31.647748414424868,6.067033767700195
15,HMC,4.496139762644324,1.6752132458991964,31.65699869274984,6.100637674331665
16,HMC,4.738113215284752,1.675235213724754,31.65215503002094,5.843997478485107
17,HMC,5.096630762724927,1.674840845186048,31.642401385202845,5.964202165603638
18,HMC,5.397649949163352,1.6748488519351534,31.633589663583244,5.969875812530518
19,HMC,5.750675055046665,1.6744902765554892,31.651134450512977,6.14170503616333
20,HMC,6.041395291725268,1.6746412532771013,31.625802015317294,6.097240924835205
